Description: This is a version of the input file 'infimm1.txt'`used with the
             TB`IBM.`It specifies the probabilities of various disease states
             for migrants upon entry to the UK.`This version is ARImed,`
             and was constructed using the ARI`method for 'infimm',`using
             mid-value ARIs`for ONUK,`UK,`and SSA-born.
             for UK-born.
Label a:     Age in years
Label s:`    Sex, 0=male, 1=female
Label r:`    Region of birth, 0=ONUK-born, 1=UK-born, 2=SSA-born
Label y:`    Array index for year (0=1981)
Label q:`    Disease state, cumlative`probabilities where 0=Always 0,
             1=Uninfected, 2=Immune, 3=Recent Infection, 4=Latent Infection,
             5=Reinfection, 6=Primary Disease, 7=Reactivation Disease,
             8=Reinfection Disease

|a   |s |r |y  |q0 |q1          |q2          |q3          |q4          |q5          |q6          |q7          |q8
|117 |1 |2 |13 | 0 |0.000277009 |0.000277009 |0.000277009 |0.894003684 |0.994220723 |0.994250166 |0.999744222 | 1
|118 |1 |2 |13 | 0 |0.000221967 |0.000221967 |0.000221967 |0.893983765 |0.994206309 |0.994229902 |0.999743319 | 1
|119 |1 |2 |13 | 0 |0.000177863 |0.000177863 |0.000177863 |0.893967707 |0.994194657 |0.994213562 |0.999742592 | 1
|120 |1 |2 |13 | 0 |0.000142522 |0.000142522 |0.000142522 |0.893954776 |0.994185255 |0.994200403 |0.999742006 | 1
|  0 |0 |2 |14 | 0 |0.989974747 |0.989974747 |0.99456074  |0.99456074  |0.99456074  |1.          |1.          | 1
|  1 |0 |2 |14 | 0 |0.970175252 |0.970175252 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  2 |0 |2 |14 | 0 |0.950771747 |0.950771747 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  3 |0 |2 |14 | 0 |0.931756312 |0.931756312 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  4 |0 |2 |14 | 0 |0.913121186 |0.913121186 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  5 |0 |2 |14 | 0 |0.894858762 |0.894858762 |0.984134126 |0.99403201  |0.994146732 |0.999987353 |0.99998871  | 1
|  6 |0 |2 |14 | 0 |0.876961587 |0.876961587 |0.964375401 |0.993563047 |0.994146732 |0.999946583 |0.99995716  | 1
|  7 |0 |2 |14 | 0 |0.859422355 |0.859422355 |0.945026855 |0.992712096 |0.994146732 |0.999891624 |0.999915589 | 1
|  8 |0 |2 |14 | 0 |0.842233908 |0.842233908 |0.92607428  |0.99148335  |0.994146732 |0.999828764 |0.999867643 | 1
|  9 |0 |2 |14 | 0 |0.82538923  |0.82538923  |0.907507542 |0.9898831   |0.994146732 |0.999760376 |0.999814714 | 1
| 10 |0 |2 |14 | 0 |0.808881445 |0.808881445 |0.889318897 |0.988046126 |0.994146732 |0.999686597 |0.999755564 | 1
| 11 |0 |2 |14 | 0 |0.792703816 |0.792703816 |0.871507287 |0.98623694  |0.994146732 |0.999601032 |0.99968155  | 1
| 12 |0 |2 |14 | 0 |0.77684974  |0.77684974  |0.854052684 |0.984464608 |0.994146732 |0.999516403 |0.999608345 | 1
| 13 |0 |2 |14 | 0 |0.761312745 |0.761312745 |0.836947928 |0.982728376 |0.994146732 |0.999432712 |0.999535952 | 1
| 14 |0 |2 |14 | 0 |0.74608649  |0.74608649  |0.820186002 |0.981027504 |0.994146732 |0.99934996  |0.999464371 | 1
| 15 |0 |2 |14 | 0 |0.73116476  |0.73116476  |0.80376003  |0.979361267 |0.994146732 |0.999268148 |0.999393603 | 1
| 16 |0 |2 |14 | 0 |0.716541465 |0.716541465 |0.787663272 |0.977728958 |0.994146732 |0.999187276 |0.999323648 | 1
| 17 |0 |2 |14 | 0 |0.702210636 |0.702210636 |0.771889127 |0.97612988  |0.994146732 |0.999107345 |0.999254508 | 1
| 18 |0 |2 |14 | 0 |0.688166423 |0.688166423 |0.756431123 |0.974563353 |0.994146732 |0.999028355 |0.99918618  | 1
| 19 |0 |2 |14 | 0 |0.674403095 |0.674403095 |0.741282919 |0.97302871  |0.994146732 |0.998950304 |0.999118666 | 1
| 20 |0 |2 |14 | 0 |0.660915033 |0.660915033 |0.726438301 |0.971525299 |0.994146732 |0.998873191 |0.999051963 | 1
| 21 |0 |2 |14 | 0 |0.647696732 |0.647696732 |0.711891181 |0.970052479 |0.994146732 |0.998797016 |0.998986071 | 1
| 22 |0 |2 |14 | 0 |0.634742798 |0.634742798 |0.697635591 |0.968609624 |0.994146732 |0.998721777 |0.998920988 | 1
| 23 |0 |2 |14 | 0 |0.622047942 |0.622047942 |0.683665685 |0.96719612  |0.994146732 |0.998647471 |0.998856713 | 1
| 24 |0 |2 |14 | 0 |0.609606983 |0.609606983 |0.669975731 |0.965811367 |0.994146732 |0.998574096 |0.998793243 | 1
| 25 |0 |2 |14 | 0 |0.597414843 |0.597414843 |0.656560116 |0.964454775 |0.994146732 |0.998501649 |0.998730576 | 1
| 26 |0 |2 |14 | 0 |0.585466546 |0.585466546 |0.643413337 |0.963125767 |0.994146732 |0.998430128 |0.99866871  | 1
| 27 |0 |2 |14 | 0 |0.573757215 |0.573757215 |0.630530001 |0.96182378  |0.994146732 |0.998359529 |0.998607641 | 1
| 28 |0 |2 |14 | 0 |0.562282071 |0.562282071 |0.617904826 |0.960548259 |0.994146732 |0.998289848 |0.998547367 | 1
| 29 |0 |2 |14 | 0 |0.55103643  |0.55103643  |0.605532633 |0.959298663 |0.994146732 |0.998221082 |0.998487884 | 1
| 30 |0 |2 |14 | 0 |0.540015701 |0.540015701 |0.593408349 |0.958074461 |0.994146732 |0.998153226 |0.998429188 | 1
| 31 |0 |2 |14 | 0 |0.529215387 |0.529215387 |0.581527002 |0.956875133 |0.994146732 |0.998086277 |0.998371277 | 1
| 32 |0 |2 |14 | 0 |0.518631079 |0.518631079 |0.569883719 |0.95570017  |0.994146732 |0.998020229 |0.998314145 | 1
| 33 |0 |2 |14 | 0 |0.508258458 |0.508258458 |0.558473726 |0.954549074 |0.994146732 |0.997955077 |0.998257788 | 1
| 34 |0 |2 |14 | 0 |0.498093288 |0.498093288 |0.547292345 |0.953421355 |0.994146732 |0.997890817 |0.998202203 | 1
| 35 |0 |2 |14 | 0 |0.488131423 |0.488131423 |0.53633499  |0.952316536 |0.994146732 |0.997827444 |0.998147384 | 1
| 36 |0 |2 |14 | 0 |0.478368794 |0.478368794 |0.525597169 |0.951234148 |0.994146732 |0.99776495  |0.998093327 | 1
| 37 |0 |2 |14 | 0 |0.468801418 |0.468801418 |0.51507448  |0.950173732 |0.994146732 |0.997703332 |0.998040027 | 1
| 38 |0 |2 |14 | 0 |0.45942539  |0.45942539  |0.504762607 |0.949134839 |0.994146732 |0.997642583 |0.997987478 | 1
| 39 |0 |2 |14 | 0 |0.450236882 |0.450236882 |0.494657325 |0.948117028 |0.994146732 |0.997582696 |0.997935676 | 1
| 40 |0 |2 |14 | 0 |0.441232145 |0.441232145 |0.484754489 |0.947119869 |0.994146732 |0.997523666 |0.997884615 | 1
| 41 |0 |2 |14 | 0 |0.432407502 |0.432407502 |0.475050041 |0.946142939 |0.994146732 |0.997465486 |0.997834289 | 1
| 42 |0 |2 |14 | 0 |0.423759352 |0.423759352 |0.465540001 |0.945185824 |0.994146732 |0.99740815  |0.997784692 | 1
| 43 |0 |2 |14 | 0 |0.415284165 |0.415284165 |0.456220473 |0.94424812  |0.994146732 |0.99735165  |0.99773582  | 1
| 44 |0 |2 |14 | 0 |0.406978481 |0.406978481 |0.447087635 |0.943329429 |0.994146732 |0.99729598  |0.997687665 | 1
| 45 |0 |2 |14 | 0 |0.398838912 |0.398838912 |0.438137744 |0.942429364 |0.994146732 |0.997241132 |0.997640222 | 1
| 46 |0 |2 |14 | 0 |0.390862133 |0.390862133 |0.429367133 |0.941547543 |0.994146732 |0.997187101 |0.997593484 | 1
| 47 |0 |2 |14 | 0 |0.38303671  |0.38303671  |0.420763213 |0.940682691 |0.994146732 |0.997133822 |0.997547397 | 1
| 48 |0 |2 |14 | 0 |0.375204861 |0.375204861 |0.412152499 |0.939817364 |0.994146732 |0.997080225 |0.997501036 | 1
| 49 |0 |2 |14 | 0 |0.367221839 |0.367221839 |0.403375863 |0.93893558  |0.994146732 |0.997025312 |0.997453536 | 1
| 50 |0 |2 |14 | 0 |0.359091623 |0.359091623 |0.394437694 |0.938037792 |0.994146732 |0.99696909  |0.997404904 | 1
| 51 |0 |2 |14 | 0 |0.350818803 |0.350818803 |0.385343059 |0.937124524 |0.994146732 |0.996911574 |0.997355151 | 1
| 52 |0 |2 |14 | 0 |0.342408613 |0.342408613 |0.37609773  |0.93619637  |0.994146732 |0.99685278  |0.997304295 | 1
| 53 |0 |2 |14 | 0 |0.333866955 |0.333866955 |0.366708213 |0.935253997 |0.994146732 |0.996792733 |0.997252353 | 1
| 54 |0 |2 |14 | 0 |0.325200423 |0.325200423 |0.357181774 |0.934298148 |0.994146732 |0.99673146  |0.997199351 | 1
| 55 |0 |2 |14 | 0 |0.31641632  |0.31641632  |0.34752646  |0.933329643 |0.994146732 |0.996668994 |0.997145319 | 1
| 56 |0 |2 |14 | 0 |0.307522681 |0.307522681 |0.337751119 |0.932349385 |0.994146732 |0.996605377 |0.997090289 | 1
| 57 |0 |2 |14 | 0 |0.298528287 |0.298528287 |0.32786542  |0.931358354 |0.994146732 |0.996540654 |0.997034303 | 1
| 58 |0 |2 |14 | 0 |0.289442672 |0.289442672 |0.317879856 |0.930357616 |0.994146732 |0.996474877 |0.996977406 | 1
| 59 |0 |2 |14 | 0 |0.280276133 |0.280276133 |0.307805762 |0.929348317 |0.994146732 |0.996408107 |0.996919649 | 1
| 60 |0 |2 |14 | 0 |0.271039731 |0.271039731 |0.297655306 |0.928331688 |0.994146732 |0.996340409 |0.99686109  | 1
| 61 |0 |2 |14 | 0 |0.261745288 |0.261745288 |0.287441493 |0.927309041 |0.994146732 |0.996271858 |0.996801793 | 1
| 62 |0 |2 |14 | 0 |0.252405373 |0.252405373 |0.277178146 |0.926281768 |0.994146732 |0.996202535 |0.996741828 | 1
| 63 |0 |2 |14 | 0 |0.243033289 |0.243033289 |0.266879894 |0.925251341 |0.994146732 |0.996132529 |0.996681272 | 1
| 64 |0 |2 |14 | 0 |0.233643049 |0.233643049 |0.256562142 |0.924219307 |0.994146732 |0.996061937 |0.99662021  | 1
| 65 |0 |2 |14 | 0 |0.224249342 |0.224249342 |0.246241036 |0.923187286 |0.994146732 |0.995990864 |0.996558731 | 1
| 66 |0 |2 |14 | 0 |0.214867493 |0.214867493 |0.235933418 |0.922156965 |0.994146732 |0.995919421 |0.996496933 | 1
| 67 |0 |2 |14 | 0 |0.205513417 |0.205513417 |0.225656774 |0.921130093 |0.994146732 |0.995847729 |0.996434919 | 1
| 68 |0 |2 |14 | 0 |0.196203557 |0.196203557 |0.215429169 |0.920108474 |0.994146732 |0.995775914 |0.996372798 | 1
| 69 |0 |2 |14 | 0 |0.186954819 |0.186954819 |0.205269172 |0.91909396  |0.994146732 |0.99570411  |0.996310687 | 1
| 70 |0 |2 |14 | 0 |0.177784494 |0.177784494 |0.195195771 |0.918088444 |0.994146732 |0.995632457 |0.996248707 | 1
| 71 |0 |2 |14 | 0 |0.168710172 |0.168710172 |0.18522828  |0.917093846 |0.994146732 |0.995561102 |0.996186984 | 1
| 72 |0 |2 |14 | 0 |0.159749642 |0.159749642 |0.175386227 |0.916112106 |0.994146732 |0.995490195 |0.99612565  | 1
| 73 |0 |2 |14 | 0 |0.150920791 |0.150920791 |0.165689245 |0.915145172 |0.994146732 |0.995419893 |0.996064838 | 1
| 74 |0 |2 |14 | 0 |0.142241483 |0.142241483 |0.156156939 |0.914194986 |0.994146732 |0.995350354 |0.996004686 | 1
| 75 |0 |2 |14 | 0 |0.133729441 |0.133729441 |0.146808753 |0.91326347  |0.994146732 |0.995281739 |0.995945334 | 1
| 76 |0 |2 |14 | 0 |0.125402111 |0.125402111 |0.137663824 |0.912352516 |0.994146732 |0.995214212 |0.995886923 | 1
| 77 |0 |2 |14 | 0 |0.117276526 |0.117276526 |0.128740836 |0.911463966 |0.994146732 |0.995147935 |0.995829592 | 1
| 78 |0 |2 |14 | 0 |0.109369164 |0.109369164 |0.120057853 |0.910599599 |0.994146732 |0.995083068 |0.995773482 | 1
| 79 |0 |2 |14 | 0 |0.101695796 |0.101695796 |0.11163217  |0.909761114 |0.994146732 |0.995019769 |0.995718728 | 1
| 80 |0 |2 |14 | 0 |0.094271345 |0.094271345 |0.10348014  |0.908950116 |0.994146732 |0.994958191 |0.995665462 | 1
| 81 |0 |2 |14 | 0 |0.087109728 |0.087109728 |0.095617014 |0.908168098 |0.994146732 |0.994898481 |0.995613813 | 1
| 82 |0 |2 |14 | 0 |0.080223717 |0.080223717 |0.088056781 |0.907416428 |0.994146732 |0.994840777 |0.995563899 | 1
| 83 |0 |2 |14 | 0 |0.073624791 |0.073624791 |0.080812012 |0.906696328 |0.994146732 |0.994785209 |0.995515832 | 1
| 84 |0 |2 |14 | 0 |0.067323005 |0.067323005 |0.073893713 |0.906008869 |0.994146732 |0.994731895 |0.995469715 | 1
| 85 |0 |2 |14 | 0 |0.061326865 |0.061326865 |0.067311189 |0.905354949 |0.994146732 |0.99468094  |0.995425639 | 1
| 86 |0 |2 |14 | 0 |0.055643213 |0.055643213 |0.061071917 |0.904735285 |0.994146732 |0.994632435 |0.995383681 | 1
| 87 |0 |2 |14 | 0 |0.050277135 |0.050277135 |0.055181451 |0.904150405 |0.994146732 |0.994586455 |0.995343909 | 1
| 88 |0 |2 |14 | 0 |0.045231883 |0.045231883 |0.049643326 |0.903600637 |0.994146732 |0.99454306  |0.995306371 | 1
| 89 |0 |2 |14 | 0 |0.040508814 |0.040508814 |0.044459003 |0.903086101 |0.994146732 |0.99450229  |0.995271105 | 1
| 90 |0 |2 |14 | 0 |0.036107362 |0.036107362 |0.039627835 |0.902606713 |0.994146732 |0.994464169 |0.995238131 | 1
| 91 |0 |2 |14 | 0 |0.032025027 |0.032025027 |0.035147049 |0.902162177 |0.994146732 |0.994428702 |0.995207451 | 1
| 92 |0 |2 |14 | 0 |0.028257397 |0.028257397 |0.031011779 |0.901751992 |0.994146732 |0.994395875 |0.995179055 | 1
| 93 |0 |2 |14 | 0 |0.024798192 |0.024798192 |0.02721511  |0.901375455 |0.994146732 |0.994365654 |0.995152914 | 1
| 94 |0 |2 |14 | 0 |0.021639341 |0.021639341 |0.023748164 |0.90103167  |0.994146732 |0.99433799  |0.995128985 | 1
| 95 |0 |2 |14 | 0 |0.01879851  |0.01879851  |0.02063031  |0.900722543 |0.994146732 |0.994313056 |0.995107417 | 1
| 96 |0 |2 |14 | 0 |0.016280279 |0.016280279 |0.017866559 |0.900448558 |0.994146732 |0.99429091  |0.99508826  | 1
| 97 |0 |2 |14 | 0 |0.014054898 |0.014054898 |0.015424243 |0.900206466 |0.994146732 |0.994271304 |0.995071302 | 1
| 98 |0 |2 |14 | 0 |0.012094516 |0.012094516 |0.013272786 |0.899993224 |0.994146732 |0.994254007 |0.995056339 | 1
| 99 |0 |2 |14 | 0 |0.010373155 |0.010373155 |0.011383669 |0.899806001 |0.994146732 |0.994238798 |0.995043183 | 1
|100 |0 |2 |14 | 0 |0.00886667  |0.00886667  |0.009730384 |0.899642162 |0.994146732 |0.994225471 |0.995031655 | 1
|101 |0 |2 |14 | 0 |0.007552703 |0.007552703 |0.008288389 |0.899499271 |0.994146732 |0.994213836 |0.995021591 | 1
|102 |0 |2 |14 | 0 |0.006410623 |0.006410623 |0.007035039 |0.899375081 |0.994146732 |0.994203713 |0.995012834 | 1
|103 |0 |2 |14 | 0 |0.005421468 |0.005421468 |0.005949519 |0.899267525 |0.994146732 |0.994194938 |0.995005244 | 1
|104 |0 |2 |14 | 0 |0.004567875 |0.004567875 |0.005012773 |0.899174715 |0.994146732 |0.994187361 |0.99499869  | 1
|105 |0 |2 |14 | 0 |0.003834007 |0.003834007 |0.004207419 |0.899094925 |0.994146732 |0.994180843 |0.994993052 | 1
|106 |0 |2 |14 | 0 |0.003205476 |0.003205476 |0.003517666 |0.89902659  |0.994146732 |0.994175258 |0.994988221 | 1
|107 |0 |2 |14 | 0 |0.002669265 |0.002669265 |0.002929227 |0.898968295 |0.994146732 |0.994170491 |0.994984097 | 1
|108 |0 |2 |14 | 0 |0.002213643 |0.002213643 |0.002429229 |0.898918762 |0.994146732 |0.994166439 |0.994980592 | 1
|109 |0 |2 |14 | 0 |0.001828085 |0.001828085 |0.002006119 |0.898876847 |0.994146732 |0.994163009 |0.994977625 | 1
|110 |0 |2 |14 | 0 |0.001503187 |0.001503187 |0.001649577 |0.898841527 |0.994146732 |0.994160118 |0.994975124 | 1
|111 |0 |2 |14 | 0 |0.001230582 |0.001230582 |0.001350423 |0.898811893 |0.994146732 |0.994157691 |0.994973025 | 1
|112 |0 |2 |14 | 0 |0.001002862 |0.001002862 |0.001100526 |0.898787138 |0.994146732 |0.994155664 |0.994971272 | 1
|113 |0 |2 |14 | 0 |0.000813497 |0.000813497 |0.000892719 |0.898766553 |0.994146732 |0.994153978 |0.994969813 | 1
|114 |0 |2 |14 | 0 |0.000656756 |0.000656756 |0.000720713 |0.898749514 |0.994146732 |0.994152582 |0.994968606 | 1
|115 |0 |2 |14 | 0 |0.000527634 |0.000527634 |0.000579017 |0.898735478 |0.994146732 |0.994151432 |0.994967611 | 1
|116 |0 |2 |14 | 0 |0.000422793 |0.000422793 |0.000463966 |0.898724082 |0.994146732 |0.994150499 |0.994966804 | 1
|117 |0 |2 |14 | 0 |0.000338785 |0.000338785 |0.000371777 |0.89871495  |0.994146732 |0.99414975  |0.994966156 | 1
|118 |0 |2 |14 | 0 |0.000271469 |0.000271469 |0.000297905 |0.898707632 |0.994146732 |0.994149151 |0.994965638 | 1
|119 |0 |2 |14 | 0 |0.000217528 |0.000217528 |0.000238711 |0.898701769 |0.994146732 |0.99414867  |0.994965222 | 1
|120 |0 |2 |14 | 0 |0.000174305 |0.000174305 |0.00019128  |0.89869707  |0.994146732 |0.994148285 |0.994964889 | 1
|  0 |1 |2 |14 | 0 |0.989974747 |0.989974747 |0.99456074  |0.99456074  |0.99456074  |1.          |1.          | 1
|  1 |1 |2 |14 | 0 |0.970175252 |0.970175252 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  2 |1 |2 |14 | 0 |0.950771747 |0.950771747 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  3 |1 |2 |14 | 0 |0.931756312 |0.931756312 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  4 |1 |2 |14 | 0 |0.913121186 |0.913121186 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  5 |1 |2 |14 | 0 |0.894858762 |0.894858762 |0.984134639 |0.99403388  |0.994146732 |0.99998684  |0.99998684  | 1
|  6 |1 |2 |14 | 0 |0.876961587 |0.876961587 |0.964388031 |0.993586254 |0.994146732 |0.999933953 |0.999933953 | 1
|  7 |1 |2 |14 | 0 |0.859422355 |0.859422355 |0.945079126 |0.992788332 |0.994146732 |0.999839353 |0.999839353 | 1
|  8 |1 |2 |14 | 0 |0.842233908 |0.842233908 |0.926197574 |0.991645521 |0.994146732 |0.999705471 |0.999705471 | 1
|  9 |1 |2 |14 | 0 |0.82538923  |0.82538923  |0.90773156  |0.990161455 |0.994146732 |0.999536358 |0.999536359 | 1
| 10 |1 |2 |14 | 0 |0.808881445 |0.808881445 |0.889314257 |0.988104347 |0.994146732 |0.999691237 |0.999697343 | 1
| 11 |1 |2 |14 | 0 |0.792703816 |0.792703816 |0.871122572 |0.985918903 |0.994146732 |0.999985747 |0.999999587 | 1
| 12 |1 |2 |14 | 0 |0.77684974  |0.77684974  |0.853585649 |0.984073469 |0.994146732 |0.999983438 |0.999999484 | 1
| 13 |1 |2 |14 | 0 |0.761312745 |0.761312745 |0.836399556 |0.982264948 |0.994146732 |0.999981084 |0.999999379 | 1
| 14 |1 |2 |14 | 0 |0.74608649  |0.74608649  |0.819557278 |0.980492602 |0.994146732 |0.999978684 |0.999999272 | 1
| 15 |1 |2 |14 | 0 |0.73116476  |0.73116476  |0.803051941 |0.978755707 |0.994146732 |0.999976236 |0.999999163 | 1
| 16 |1 |2 |14 | 0 |0.716541465 |0.716541465 |0.786876807 |0.977053554 |0.994146732 |0.999973741 |0.999999052 | 1
| 17 |1 |2 |14 | 0 |0.702210636 |0.702210636 |0.771025275 |0.975385449 |0.994146732 |0.999971198 |0.999998939 | 1
| 18 |1 |2 |14 | 0 |0.688166423 |0.688166423 |0.755490873 |0.97375071  |0.994146732 |0.999968604 |0.999998823 | 1
| 19 |1 |2 |14 | 0 |0.674403095 |0.674403095 |0.740267262 |0.97214867  |0.994146732 |0.99996596  |0.999998706 | 1
| 20 |1 |2 |14 | 0 |0.660915033 |0.660915033 |0.725348228 |0.970578676 |0.994146732 |0.999963265 |0.999998586 | 1
| 21 |1 |2 |14 | 0 |0.647696732 |0.647696732 |0.71072768  |0.969040086 |0.994146732 |0.999960517 |0.999998463 | 1
| 22 |1 |2 |14 | 0 |0.634742798 |0.634742798 |0.696399652 |0.967532274 |0.994146732 |0.999957716 |0.999998339 | 1
| 23 |1 |2 |14 | 0 |0.622047942 |0.622047942 |0.682358295 |0.966054622 |0.994146732 |0.99995486  |0.999998212 | 1
| 24 |1 |2 |14 | 0 |0.609606983 |0.609606983 |0.668597878 |0.964606528 |0.994146732 |0.999951949 |0.999998082 | 1
| 25 |1 |2 |14 | 0 |0.597414843 |0.597414843 |0.655112783 |0.963187401 |0.994146732 |0.999948982 |0.99999795  | 1
| 26 |1 |2 |14 | 0 |0.585466546 |0.585466546 |0.641897507 |0.961796662 |0.994146732 |0.999945957 |0.999997815 | 1
| 27 |1 |2 |14 | 0 |0.573757215 |0.573757215 |0.628946656 |0.960433744 |0.994146732 |0.999942874 |0.999997678 | 1
| 28 |1 |2 |14 | 0 |0.562282071 |0.562282071 |0.616254943 |0.959098088 |0.994146732 |0.999939731 |0.999997538 | 1
| 29 |1 |2 |14 | 0 |0.55103643  |0.55103643  |0.603817187 |0.957789152 |0.994146732 |0.999936528 |0.999997395 | 1
| 30 |1 |2 |14 | 0 |0.540015701 |0.540015701 |0.591628313 |0.9565064   |0.994146732 |0.999933262 |0.99999725  | 1
| 31 |1 |2 |14 | 0 |0.529215387 |0.529215387 |0.579683344 |0.955249308 |0.994146732 |0.999929934 |0.999997102 | 1
| 32 |1 |2 |14 | 0 |0.518631079 |0.518631079 |0.567977405 |0.954017364 |0.994146732 |0.999926542 |0.999996951 | 1
| 33 |1 |2 |14 | 0 |0.508258458 |0.508258458 |0.556505718 |0.952810065 |0.994146732 |0.999923085 |0.999996797 | 1
| 34 |1 |2 |14 | 0 |0.498093288 |0.498093288 |0.5452636   |0.951626918 |0.994146732 |0.999919562 |0.99999664  | 1
| 35 |1 |2 |14 | 0 |0.488131423 |0.488131423 |0.534246463 |0.950467441 |0.994146732 |0.999915971 |0.99999648  | 1
| 36 |1 |2 |14 | 0 |0.478368794 |0.478368794 |0.523449808 |0.949331158 |0.994146732 |0.999912311 |0.999996317 | 1
| 37 |1 |2 |14 | 0 |0.468801418 |0.468801418 |0.51286923  |0.948217608 |0.994146732 |0.999908582 |0.999996151 | 1
| 38 |1 |2 |14 | 0 |0.45942539  |0.45942539  |0.502500409 |0.947126336 |0.994146732 |0.999904781 |0.999995982 | 1
| 39 |1 |2 |14 | 0 |0.450236882 |0.450236882 |0.492339113 |0.946056895 |0.994146732 |0.999900908 |0.999995809 | 1
| 40 |1 |2 |14 | 0 |0.441232145 |0.441232145 |0.482381194 |0.94500885  |0.994146732 |0.999896961 |0.999995634 | 1
| 41 |1 |2 |14 | 0 |0.432407502 |0.432407502 |0.472622587 |0.943981773 |0.994146732 |0.999892939 |0.999995455 | 1
| 42 |1 |2 |14 | 0 |0.423759352 |0.423759352 |0.463059309 |0.942975244 |0.994146732 |0.999888841 |0.999995272 | 1
| 43 |1 |2 |14 | 0 |0.415284165 |0.415284165 |0.453687456 |0.941988853 |0.994146732 |0.999884666 |0.999995086 | 1
| 44 |1 |2 |14 | 0 |0.406978481 |0.406978481 |0.444503203 |0.941022197 |0.994146732 |0.999880411 |0.999994897 | 1
| 45 |1 |2 |14 | 0 |0.398838912 |0.398838912 |0.4355028   |0.940074882 |0.994146732 |0.999876076 |0.999994704 | 1
| 46 |1 |2 |14 | 0 |0.390862133 |0.390862133 |0.426682574 |0.93914652  |0.994146732 |0.99987166  |0.999994507 | 1
| 47 |1 |2 |14 | 0 |0.38303671  |0.38303671  |0.418029879 |0.938235781 |0.994146732 |0.999867155 |0.999994307 | 1
| 48 |1 |2 |14 | 0 |0.375204861 |0.375204861 |0.409370258 |0.937324302 |0.994146732 |0.999862466 |0.999994098 | 1
| 49 |1 |2 |14 | 0 |0.367221839 |0.367221839 |0.400543686 |0.936395239 |0.994146732 |0.999857489 |0.999993876 | 1
| 50 |1 |2 |14 | 0 |0.359091623 |0.359091623 |0.391554583 |0.935449055 |0.994146732 |0.999852202 |0.999993641 | 1
| 51 |1 |2 |14 | 0 |0.350818803 |0.350818803 |0.382408052 |0.934486285 |0.994146732 |0.999846581 |0.999993391 | 1
| 52 |1 |2 |14 | 0 |0.342408613 |0.342408613 |0.373109909 |0.933507541 |0.994146732 |0.999840601 |0.999993124 | 1
| 53 |1 |2 |14 | 0 |0.333866955 |0.333866955 |0.363666713 |0.932513509 |0.994146732 |0.999834233 |0.999992841 | 1
| 54 |1 |2 |14 | 0 |0.325200423 |0.325200423 |0.354085788 |0.931504961 |0.994146732 |0.999827445 |0.999992539 | 1
| 55 |1 |2 |14 | 0 |0.31641632  |0.31641632  |0.34437525  |0.930482746 |0.994146732 |0.999820204 |0.999992216 | 1
| 56 |1 |2 |14 | 0 |0.307522681 |0.307522681 |0.334544025 |0.929447802 |0.994146732 |0.999812472 |0.999991872 | 1
| 57 |1 |2 |14 | 0 |0.298528287 |0.298528287 |0.324601868 |0.928401153 |0.994146732 |0.999804206 |0.999991504 | 1
| 58 |1 |2 |14 | 0 |0.289442672 |0.289442672 |0.314559372 |0.927343912 |0.994146732 |0.999795362 |0.99999111  | 1
| 59 |1 |2 |14 | 0 |0.280276133 |0.280276133 |0.30442798  |0.926277278 |0.994146732 |0.999785889 |0.999990688 | 1
| 60 |1 |2 |14 | 0 |0.271039731 |0.271039731 |0.294219985 |0.925202542 |0.994146732 |0.99977573  |0.999990236 | 1
| 61 |1 |2 |14 | 0 |0.261745288 |0.261745288 |0.283948525 |0.924121083 |0.994146732 |0.999764825 |0.999989751 | 1
| 62 |1 |2 |14 | 0 |0.252405373 |0.252405373 |0.273627576 |0.923034367 |0.994146732 |0.999753105 |0.999989229 | 1
| 63 |1 |2 |14 | 0 |0.243033289 |0.243033289 |0.26327193  |0.921943946 |0.994146732 |0.999740493 |0.999988667 | 1
| 64 |1 |2 |14 | 0 |0.233643049 |0.233643049 |0.252897173 |0.920851454 |0.994146732 |0.999726906 |0.999988062 | 1
| 65 |1 |2 |14 | 0 |0.224249342 |0.224249342 |0.24251965  |0.919758607 |0.994146732 |0.99971225  |0.99998741  | 1
| 66 |1 |2 |14 | 0 |0.214867493 |0.214867493 |0.232156419 |0.918667193 |0.994146732 |0.99969642  |0.999986705 | 1
| 67 |1 |2 |14 | 0 |0.205513417 |0.205513417 |0.221825204 |0.917579069 |0.994146732 |0.999679299 |0.999985943 | 1
| 68 |1 |2 |14 | 0 |0.196203557 |0.196203557 |0.211544325 |0.916496155 |0.994146732 |0.999660758 |0.999985117 | 1
| 69 |1 |2 |14 | 0 |0.186954819 |0.186954819 |0.20133263  |0.915420426 |0.994146732 |0.999640652 |0.999984222 | 1
